ProviderID,ProviderName,ComplianceStatus,RegulatoryRequirements,AuditDate
81,Etisalat,Non-Compliant,Figure develop dream may start.,2022-07-05
35,MTN,Compliant,Sister many heavy both.,2022-04-24
79,Airtel,Compliant,Democrat task less their yard form west safe.,2023-08-05
82,MTN,Compliant,Well listen technology.,2023-03-20
26,MTN,Non-Compliant,Month agent few oil head use.,2022-12-28
73,Airtel,Compliant,Partner attorney skill magazine follow exist bit.,2021-10-05
97,Glo,Compliant,Pull company whom trade wife determine then.,2022-10-06
99,Airtel,Compliant,If old identify.,2021-11-29
80,Etisalat,Compliant,Foreign into of officer treat.,2022-10-15
47,MTN,Non-Compliant,Night hope speech though.,2022-07-27
43,Etisalat,Non-Compliant,Single job some success him.,2022-07-14
61,Airtel,Compliant,Charge little sister risk Mr.,2023-04-21
71,Glo,Non-Compliant,Fire nation fish brother just run.,2021-09-28
49,Airtel,Compliant,Realize particularly similar.,2023-07-19
48,Glo,Compliant,Tell wish field along cause for.,2022-03-14
20,Etisalat,Non-Compliant,Economy affect election.,2022-09-11
95,Glo,Non-Compliant,Agreement at establish of account letter power.,2021-12-03
51,Glo,Non-Compliant,None choose recently suddenly wide get tell.,2022-01-06
93,Etisalat,Compliant,Box star Mr body organization score.,2022-01-09
58,Glo,Compliant,College option daughter decide.,2023-07-09
28,Etisalat,Non-Compliant,Decade service answer billion attorney.,2021-10-18
46,Airtel,Compliant,Well long rise radio base.,2023-04-06
49,MTN,Compliant,Husband why record defense word music community.,2023-01-05
27,Airtel,Non-Compliant,Wonder fund another create let safe system.,2021-09-24
17,Etisalat,Compliant,Station world material right necessary people.,2021-12-20
87,Glo,Compliant,Note true learn prove especially better.,2023-07-23
59,Airtel,Non-Compliant,Television system then television generation.,2021-12-16
42,Etisalat,Compliant,Which somebody response age.,2022-11-30
33,Etisalat,Compliant,Build sport price become do.,2022-07-18
18,Glo,Compliant,Yard box inside onto then seat brother.,2022-10-13
20,Airtel,Compliant,Success third water move price physical traditional.,2021-12-23
80,Etisalat,Non-Compliant,Mind street among tree.,2022-06-05
55,MTN,Compliant,House relate research administration.,2022-03-31
8,Etisalat,Compliant,Wear teach rest new operation anything again.,2022-08-23
29,Etisalat,Compliant,Design record remember.,2022-03-29
100,Glo,Compliant,Analysis everything far boy shake church much.,2023-08-15
53,Etisalat,Non-Compliant,World democratic attention southern human.,2021-12-17
79,Glo,Compliant,For game really day enough business see experience.,2023-04-27
25,Etisalat,Non-Compliant,Evidence similar worry rule reality finally southern indeed.,2022-08-10
77,MTN,Compliant,Go enter interest buy walk.,2023-07-29
94,MTN,Non-Compliant,Page white bag gas Republican soldier.,2022-06-29
88,Etisalat,Non-Compliant,Blue day those stuff accept hand.,2021-11-03
27,Glo,Non-Compliant,Peace face difference.,2022-05-09
58,Airtel,Non-Compliant,Apply power high eat worry within upon.,2023-07-27
56,Airtel,Compliant,Reality quite party could point anyone.,2022-03-09
59,Glo,Compliant,Check but one trip about ball.,2023-01-23
44,MTN,Compliant,Assume listen world if dark participant.,2022-03-30
83,Etisalat,Compliant,So forward law wish social popular with.,2021-12-27
57,Etisalat,Non-Compliant,Who onto million Democrat work condition.,2022-10-19
73,Etisalat,Compliant,Smile it word test heart professional.,2021-11-21
46,MTN,Non-Compliant,Society full however memory soon thank but office.,2021-11-06
63,MTN,Non-Compliant,Team front concern option question range.,2023-02-23
68,Etisalat,Non-Compliant,Relate TV yes.,2022-05-09
54,Airtel,Non-Compliant,Eye all defense single.,2021-12-21
59,MTN,Non-Compliant,Also season include each middle color behavior.,2023-03-18
80,MTN,Non-Compliant,Pull situation kind attack natural next certain name.,2023-01-07
65,Glo,Compliant,Source itself very lose level.,2021-12-30
70,Airtel,Non-Compliant,Success leader half data.,2022-10-10
40,Airtel,Compliant,Reason size officer how door remember opportunity.,2021-10-27
24,Etisalat,Non-Compliant,Leave growth them then area.,2022-10-02
100,MTN,Compliant,Form technology machine hair my under Republican.,2022-10-28
84,Glo,Compliant,Seem teacher feel choice model happen.,2022-04-30
5,Glo,Compliant,Food program president process purpose actually smile.,2022-07-27
19,Airtel,Compliant,Edge home once agent section fund.,2022-10-19
32,Glo,Non-Compliant,Question concern field decision actually whose police step.,2021-12-14
93,Etisalat,Compliant,Example tax evening two cup play western.,2022-09-17
99,Airtel,Non-Compliant,Often list crime town organization media shoulder.,2022-11-30
87,Etisalat,Compliant,Lose he measure.,2023-05-14
73,Glo,Non-Compliant,Economy avoid tree network agent though sit.,2023-03-17
55,Airtel,Non-Compliant,Election total agent instead.,2023-03-30
91,Airtel,Compliant,Special response cause skin customer majority attention.,2022-05-15
68,Glo,Compliant,Question audience cover beyond important serious.,2023-03-14
24,Glo,Non-Compliant,Body sort situation catch.,2022-12-22
25,Glo,Compliant,Option true reveal some.,2023-02-16
95,MTN,Non-Compliant,Outside land development thus house car.,2023-03-13
42,Airtel,Non-Compliant,Miss whatever again senior board offer some possible.,2022-12-03
22,Etisalat,Compliant,Area prevent image since authority.,2022-04-12
34,Glo,Compliant,Cut where matter individual recently.,2022-11-10
86,Airtel,Non-Compliant,Certain design writer plan similar catch.,2022-06-22
76,Glo,Non-Compliant,Employee project hope week every support government.,2021-11-18
16,Glo,Non-Compliant,Nearly wife course to well none.,2022-06-27
85,Etisalat,Compliant,Party make involve week finish conference opportunity.,2022-05-08
93,Glo,Compliant,Doctor population push drive we when car.,2022-02-07
42,Glo,Compliant,Put thought care sport while hundred ask.,2022-01-01
33,Etisalat,Compliant,Accept focus consumer who person stuff another.,2023-04-03
61,Glo,Non-Compliant,Sing idea lawyer collection bag want stay.,2023-04-01
100,Airtel,Non-Compliant,Arm our note side.,2023-01-03
55,Etisalat,Non-Compliant,Medical difficult various.,2022-12-18
12,Glo,Non-Compliant,Plant little end support mouth TV own.,2023-05-09
33,Etisalat,Non-Compliant,School billion appear happy.,2022-04-06
81,MTN,Non-Compliant,Nearly discover administration card past gun political.,2023-08-26
51,Glo,Compliant,Century senior life travel hour rule.,2022-06-30
84,MTN,Non-Compliant,Education none he think see example.,2023-02-18
11,Etisalat,Compliant,Adult type hear and deal phone.,2022-05-09
54,Etisalat,Non-Compliant,Guess education possible forget.,2022-12-16
32,Glo,Non-Compliant,Strategy arm risk because.,2022-06-19
10,Glo,Compliant,Necessary doctor resource discover record.,2022-12-29
98,Glo,Non-Compliant,Style candidate others than sea structure.,2023-08-24
16,Airtel,Non-Compliant,Number shoulder these.,2022-08-14
32,Glo,Non-Compliant,They short find rather.,2023-04-01
48,Etisalat,Compliant,National look name soon home activity wear.,2023-02-12
52,Airtel,Non-Compliant,Establish campaign list either media.,2022-01-15
27,Glo,Compliant,Child catch issue customer.,2022-02-07
80,Etisalat,Compliant,On again building east media assume something.,2022-06-29
70,Etisalat,Compliant,Feeling network much nothing send world figure example.,2022-12-17
23,Glo,Non-Compliant,Listen option avoid hundred behavior think state since.,2023-08-09
7,Etisalat,Non-Compliant,Four soldier hard.,2022-01-26
59,Airtel,Compliant,Young international real green human.,2022-07-02
71,Etisalat,Non-Compliant,West night skill appear.,2022-12-23
57,Airtel,Non-Compliant,Create improve note.,2021-12-19
20,Glo,Compliant,Quite do within bring.,2022-08-27
69,Glo,Compliant,Prevent rock image beat field interview reflect.,2023-09-13
90,MTN,Compliant,Couple eye remember carry nice.,2022-04-21
88,Etisalat,Non-Compliant,Arrive century phone represent mouth.,2023-09-08
60,MTN,Non-Compliant,List history again best three bad shake.,2022-07-05
38,Etisalat,Non-Compliant,Production to ground church road discussion war.,2023-02-18
95,MTN,Non-Compliant,Under also treatment institution former.,2023-08-25
56,Airtel,Compliant,Church themselves behind room military movie.,2023-03-22
26,Etisalat,Non-Compliant,Theory television stuff ok gun.,2021-09-27
36,Etisalat,Non-Compliant,Care enter scientist throw.,2022-11-08
22,MTN,Non-Compliant,Always world since choice space.,2021-12-17
48,Etisalat,Non-Compliant,Car price draw people defense those area.,2022-09-22
51,Airtel,Non-Compliant,South end try order coach.,2022-06-23
27,MTN,Non-Compliant,Mission fear early offer.,2023-05-06
43,Etisalat,Compliant,Strong get his short whatever employee born.,2023-08-24
37,Glo,Non-Compliant,Research evening system little door begin.,2022-10-18
14,MTN,Compliant,Recent course situation and marriage want painting record.,2022-02-06
93,MTN,Non-Compliant,Nation book eat fly.,2023-06-19
32,Airtel,Compliant,Dream story democratic speech everybody.,2022-08-09
14,MTN,Non-Compliant,Likely soon law again.,2023-08-26
33,Airtel,Non-Compliant,Between establish new yard build answer.,2022-05-30
75,MTN,Compliant,Main pass stock actually indeed add.,2021-11-26
54,Airtel,Compliant,Form high defense under.,2022-11-24
48,Airtel,Compliant,East involve Mrs response game.,2022-09-26
27,Glo,Compliant,Argue deal organization within part.,2023-04-08
74,Etisalat,Compliant,Teacher sing together standard political year.,2023-02-05
81,Airtel,Non-Compliant,Drug environment tough five most quickly.,2021-11-10
63,Etisalat,Compliant,Event anyone lawyer information guy.,2021-12-22
50,Airtel,Compliant,Our lead blood health although visit.,2022-11-11
77,Airtel,Non-Compliant,Baby do maintain admit investment upon.,2023-05-26
60,Glo,Non-Compliant,School bank carry become grow statement us.,2023-08-09
9,Airtel,Compliant,Daughter ready above step growth.,2021-11-03
63,Airtel,Non-Compliant,Any name family whatever buy.,2021-11-08
21,Etisalat,Compliant,Mission prepare ball during hold land although sing.,2023-04-11
96,MTN,Compliant,Red today anything.,2022-06-05
48,MTN,Non-Compliant,Human evidence investment drop its form.,2022-04-23
45,MTN,Non-Compliant,Thing about rich opportunity ground six.,2022-11-10
6,Glo,Compliant,After main model.,2023-04-20
22,Airtel,Compliant,Food detail collection serve.,2023-07-05
67,Airtel,Compliant,Cold card skill hundred able most.,2022-05-31
98,Glo,Compliant,Government American send north.,2023-06-09
76,MTN,Non-Compliant,Now now by trade cut stuff.,2023-08-17
50,Glo,Non-Compliant,New assume experience network.,2022-04-08
38,MTN,Non-Compliant,Above condition might street meet leg vote.,2021-12-20
32,Airtel,Non-Compliant,Audience director cell sense.,2022-05-05
65,Etisalat,Compliant,Military others approach.,2023-02-19
66,Etisalat,Compliant,Commercial quickly goal audience election.,2021-12-16
43,Airtel,Non-Compliant,Item list something everything local answer.,2021-11-22
15,MTN,Compliant,Push develop where coach rise help alone.,2022-11-08
48,Etisalat,Non-Compliant,Yard figure well everything morning.,2022-12-11
3,Glo,Compliant,Join health prove half.,2022-08-04
65,Etisalat,Non-Compliant,Indicate my family they nothing next great.,2022-02-05
88,Airtel,Non-Compliant,Later employee plant commercial.,2022-12-10
35,Etisalat,Compliant,Value professional quality national best.,2023-06-08
31,Airtel,Non-Compliant,Entire oil nothing tree could price.,2022-12-08
1,Glo,Compliant,With exist number.,2023-01-22
93,Etisalat,Non-Compliant,On later truth wide simple.,2022-01-12
72,MTN,Non-Compliant,Any peace last design others.,2022-06-15
52,Etisalat,Non-Compliant,Necessary single onto.,2022-06-28
99,Etisalat,Non-Compliant,His form himself agree some.,2022-05-09
64,MTN,Non-Compliant,Particular company forward song stage newspaper central.,2022-04-22
80,Airtel,Compliant,Purpose before loss two challenge week bring.,2023-04-23
5,Etisalat,Compliant,Girl new first occur five yeah.,2023-05-12
73,Airtel,Non-Compliant,Around couple officer deal run rate.,2022-05-29
86,Airtel,Non-Compliant,Instead for toward each.,2021-12-29
56,Etisalat,Compliant,Tonight it nearly successful.,2022-03-13
6,Etisalat,Compliant,Hair day win second four.,2023-07-07
35,MTN,Compliant,Lawyer best pass health.,2022-08-16
39,Airtel,Non-Compliant,Likely product exactly bring benefit animal.,2022-06-05
99,MTN,Non-Compliant,Tough sell win quality role most.,2021-10-15
39,Airtel,Non-Compliant,President measure education sit.,2022-08-04
94,MTN,Compliant,We try quite special serious.,2023-03-17
64,MTN,Compliant,Right stuff north peace.,2023-08-21
48,Glo,Compliant,Fund staff north after stand west lawyer.,2022-07-17
10,Etisalat,Non-Compliant,Would lose decision investment.,2023-03-21
86,Glo,Compliant,Data school themselves fine fear father argue.,2022-07-25
28,MTN,Compliant,Painting home skill question can past your.,2023-02-22
99,MTN,Compliant,Church tax say.,2022-04-27
15,MTN,Compliant,Move can ball accept resource.,2022-03-24
30,MTN,Compliant,Color federal fill Mrs table after include provide.,2022-08-12
76,Airtel,Compliant,Something notice short economic somebody commercial.,2022-06-01
34,Etisalat,Non-Compliant,Hot chance me student list decade.,2023-03-13
86,Glo,Non-Compliant,Join hit still hour play respond though.,2021-09-24
32,MTN,Compliant,Beat religious serve fear standard game feeling.,2022-07-20
14,Airtel,Non-Compliant,Mission bring job care free.,2023-03-30
20,Glo,Compliant,Later compare reason over beat see total rest.,2022-06-13
65,Glo,Non-Compliant,Same over structure hundred history drop also everyone.,2022-09-12
67,Glo,Compliant,Time too individual think may worry energy.,2022-04-20
20,Glo,Non-Compliant,Human I task force.,2023-02-09
54,Glo,Compliant,Question never worker although foot.,2023-08-22
85,MTN,Non-Compliant,Production Republican gas rest me.,2022-03-04
51,Airtel,Compliant,Matter fund game cold break experience still.,2021-11-05
43,Airtel,Non-Compliant,Most large paper experience.,2022-01-06
75,Etisalat,Non-Compliant,Board black carry.,2021-12-05
54,Airtel,Non-Compliant,Body policy college yeah very difference.,2022-06-23
8,Airtel,Non-Compliant,Election feeling charge nation buy along.,2023-01-08
38,MTN,Compliant,Sea though identify.,2023-05-20
14,Glo,Non-Compliant,Father national doctor open reason.,2023-02-14
53,Etisalat,Compliant,Ok rise lead personal listen.,2023-08-13
34,Etisalat,Non-Compliant,Explain factor doctor leave natural American establish against.,2021-11-10
57,Etisalat,Non-Compliant,Growth mother bed will ten appear.,2022-07-20
67,MTN,Non-Compliant,Should throw month doctor other charge garden.,2022-12-07
95,Glo,Compliant,Themselves research talk degree bit.,2022-04-30
41,Etisalat,Compliant,Protect task college though production.,2022-08-19
94,Glo,Compliant,Interest language us forget.,2021-11-16
66,Airtel,Compliant,Mind strategy make blood.,2022-07-24
36,Airtel,Compliant,Trade color form soldier.,2022-10-09
15,Etisalat,Non-Compliant,Buy thousand recent already.,2022-05-09
47,Airtel,Compliant,But necessary measure manage wife.,2023-08-30
96,Glo,Compliant,Best avoid allow staff trade bad arm.,2022-06-13
38,Etisalat,Non-Compliant,Authority carry buy among prevent form its while.,2022-12-11
